hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr17:g.41245081T>C		-1.180415	0.49052	0.48373	0.75209	0.05286	0.06385	0.78487	0.04166	0.05264	0.78752	0.07687	0.17687	0.74766	0.14781	0.89359	0.87919	0.67416	0.73137	0.57527	0.19667	0.55201	0.1423	0.44066	0.1282	0.24966	0.08975	0.06391	0.24017	0.29173	0.09872	0.09761	0.11054	0.23277	0.30765	0.0028	0.77637	0.73372	0.05357	0.09267	0.21315	6.4915	0.32812			3.98689e-06				9.415e-06	8.236e-06																					
chr17:g.41245091del																																														1.19646e-05					1.647e-05					RCV000031052	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000047845	Pathogenic	germline	not provided	RCV000131356	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000167767	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	
chr17:g.41245092G>C		2.03747	0.71923	0.71558	0.75209	0.45944	0.32887	0.89456	0.35496	0.25926	0.80125	0.29427	0.33966	0.74766	0.23992	0.89359	0.87919	0.67416	0.73137	0.77652	0.09533	0.89356	0.5666	0.75063	0.43174	0.90273	0.08975	0.29607	0.23001	0.36229	0.45084	0.11593	0.25292	0.77913	0.78396	0.05222	0.74051	0.76685	0.7849	0.83351	0.29103	7.938	0.50056			3.98979e-06				9.415e-06	8.237e-06					RCV000144204	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000637627	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002444597	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr17:g.41245123C>T	7	1.263781	0.40518	0.61814	0.75209	0.06428	0.4212	0.79828	0.17944	0.16587	0.77206	0.07697	0.20132	0.74766	0.18963	0.89359	0.87919	0.95156	0.92422	0.61581	0.16388	0.75281	0.35249	0.66844	0.17472	0.57893	0.08975	0.06391	0.27671	0.24068	0.13095	0.4025	0.18019	0.36066	0.43762	0.07244	0.61435	0.77142	0.38407	0.41074	0.13072	4.8887	0.4618			7.98378e-06	3.18552e-05									RCV000168142	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000569597	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000662597	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000985388	Uncertain significance	germline	not provided	Uncertain_significance
chr17:g.41245129C>T		1.105539	0.48888	0.63626	0.75469	0.29609	0.63358	0.81381	0.26284	0.21412	0.82347	0.02776	0.19904	0.74766	0.24559	0.89359	0.87919	0.95156	0.92422	0.55036	0.22632	0.84354	0.58782	0.72925	0.19489	0.65257	0.08975	0.06391	0.25704	0.21739	0.12016	0.4025	0.178	0.62325	0.6334	0.08262	0.67014	0.82061	0.37326	0.25827	0.13498	4.9783	0.45992			3.9909e-06				9.415e-06	8.236e-06					RCV001015484	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV002549420	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr17:g.41245132C>T		-0.459499	0.48474	0.47786	0.75469	0.00592	0.10232	0.58517	0.0475	0.0503	0.79666	0.08236	0.2084	0.74766	0.07433	0.89359	0.87919	0.95156	0.92422	0.5103	0.04325	0.64794	0.23895	0.52208	0.09869	0.23335	0.08975	0.06391	0.23818	0.17203	0.03892	0.0342	0.08892	0.26519	0.29395	0.01337	0.34992	0.71869	0.19927	0.14456	0.14441	5.1719	0.30687		0.257	7.98314e-06					8.236e-06					RCV000047832	Likely benign	germline	Hereditary breast ovarian cancer syndrome	RCV000077517	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000212167	Conflicting interpretations of pathogenicity	germline	not specified	RCV000218307	Likely benign	germline	Hereditary cancer-predisposing syndrome	Conflicting_interpretations_of_pathogenicity
chr17:g.41245139del																																														3.99131e-06				9.415e-06	8.236e-06	RCV000241119	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)																	
chr17:g.41245142_41245143del																																														3.99077e-06				9.415e-06	8.236e-06																					
chr17:g.41245144C>G	7	-1.330868	0.50321	0.49662	0.75469	0.09368	0.07805	0.61997	0.04049	0.04464	0.79571	0.13965	0.31507	0.74766	0.16138	0.89359	0.87919	0.95156	0.92422	0.42528	0.02745	0.74728	0.15401	0.55898	0.09083	0.52479	0.08975	0.06391	0.06068	0.01923	0.07475	0.09434	0.09217	0.09854	0.16862	0.00553	0.37955	0.65325	0.31532	0.19188	0.42137	10.18	0.31478				3.1839e-05									RCV000568741	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001193161	Uncertain significance	germline	not specified	RCV001858181	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr17:g.41245145A>C		1.167268	0.62714	0.62251	0.75469	0.48995	0.16724	0.86639	0.25577	0.18201	0.77843	0.17203	0.47978	0.74766	0.07951	0.89359	0.87919	0.95156	0.92422	0.55578	0.01895	0.85648	0.66707	0.678	0.45305	0.64354	0.18198	0.06391	0.04165	0.01923	0.16941	0.17177	0.05622	0.64738	0.72444	0.0207	0.86372	0.73372	0.48642	0.29056	0.20229	6.2838	0.54409			3.99116e-06				9.415e-06	8.236e-06					RCV000507842	Uncertain significance	germline	not specified	RCV000575132	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV003114637	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr17:g.41245155G>A	7	-1.374102	0.55172	0.56046	0.75469	0.09581	0.06497	0.80232	0.01401	0.01706	0.8532	0.13115	0.23502	0.74766	0.13431	0.89359	0.87919	0.95156	0.92422	0.47523	0.08389	0.78455	0.21661	0.6532	0.09542	0.43254	0.08975	0.06391	0.02609	0.01923	0.237	0.00117	0.00887	0.12996	0.26451	0.01445	0.89648	0.66582	0.34095	0.43913	0.05553	2.9683	0.3782			7.98582e-06										RCV000217281	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000462014	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000616046	Conflicting interpretations of pathogenicity	unknown	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV001701879	Likely benign	germline	not provided	Conflicting_interpretations_of_pathogenicity
chr17:g.41245156G>A	7	-1.578166	0.55217	0.54636	0.75469	0.02999	0.05112	0.78413	0.08826	0.09642	0.84628	0.06487	0.18753	0.74766	0.1922	0.89359	0.87919	0.95156	0.92422	0.50742	0.08389	0.73114	0.13486	0.54581	0.0944	0.34214	0.08975	0.06391	0.08673	0.08214	0.15414	0.7674	0.12261	0.14184	0.22741	0.00674	0.65171	0.73735	0.04495	0.10643	0.10549	4.3415	0.37613				3.18593e-05									RCV000077104	Uncertain significance	unknown	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000696457	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001176762	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr17:g.41245159C>A	8	8.193086	0.88239	0.8809	0.75469		0.5382		0.59234	0.41365		0.25293	0.27436	0.74766	0.52211	0.89359	0.87919	0.67416	0.73137		0.10765						0.81001	0.06391	0.10941	0.16509	0.12424	0.4025	0.45946								0.37108	9.318	0.79406			3.991e-06										RCV000019252	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000162856	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000212169	Pathogenic	unknown	not provided	RCV000496416	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	Pathogenic
chr17:g.41245159C>T	7	1.567933	0.49476	0.48805	0.75469	0.14937	0.52396	0.47528	0.17935	0.18708	0.71425	0.21081	0.29421	0.74766	0.52211	0.89359	0.87919	0.67416	0.73137	0.89184	0.10765	0.61762	0.21401	0.56918	0.15812	0.26193	0.23956	0.06391	0.10941	0.16509	0.12424	0.4025	0.45946	0.19866	0.36509	0.04241	0.13035	0.59861	0.58626	0.33	0.37108	9.318	0.42639			3.991e-06										RCV000077103	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV003157395	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr17:g.41245161G>A		3.281716	0.36259	0.69492	0.75469	0.29766	0.72861	0.86282	0.41238	0.32233	0.80474	0.27395	0.35379	0.74766	0.5183	0.89359	0.87919	0.67416	0.73137	0.48098	0.31929	0.86559	0.36875	0.78636	0.36461	0.82355	0.35489	0.13787	0.11733	0.17948	0.24258	0.15538	0.11814	0.42016	0.60045	0.19759	0.8245	0.78971	0.52492	0.66756	0.41348	10.0439	0.57946		0.385	4.79019e-05				3.766e-05	3.295e-05					RCV000047818	Likely benign	germline	Hereditary breast ovarian cancer syndrome	RCV000111839	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000167276	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000240714	Uncertain significance	germline	Breast neoplasm	Uncertain_significance
chr17:g.41245176A>C		1.043063	0.53885	0.60848	0.75469	0.17452	0.35224	0.7507	0.18985	0.14766	0.77593	0.12866	0.31956	0.74766	0.07874	0.89359	0.87919	0.95156	0.92422	0.40231	0.07499	0.80491	0.44527	0.65776	0.45989	0.48678	0.08975	0.06391	0.10482	0.09077	0.09679	0.17177	0.28478	0.61523	0.70672	0.03801	0.75058	0.75004	0.2336	0.2484	0.04253	2.4556	0.39254			3.98969e-06				9.415e-06	8.236e-06					RCV001015338	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001337936	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Uncertain_significance
chr17:g.41245186C>T		0.143647	0.49179	0.5004	0.75469	0.02534	0.22581	0.54239	0.10129	0.10705	0.79176	0.12955	0.23484	0.74766	0.15689	0.89359	0.87919	0.95156	0.92422	0.45286	0.21806	0.56771	0.16292	0.48214	0.08188	0.23335	0.08975	0.06391	0.25479	0.26613	0.18264	0.07868	0.16561	0.16867	0.27082	0.054	0.23372	0.63055	0.38863	0.41405	0.01699	1.1634	0.3114		0.394	7.98193e-06	3.1839e-05				8.236e-06					RCV000111835	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000131669	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001314139	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr17:g.41245201T>C		-1.0103	0.05934	0.42975	0.75555	0.05753	0.08528	0.49586	0.09728	0.11819	0.73845	0.13345	0.28706	0.74766	0.17336	0.89359	0.87919	0.67416	0.73137	0.37732	0.15517	0.55329	0.00394	0.4059	0.08572	0.18768	0.23052	0.06391	0.45779	0.55118	0.04196	0.62972	0.11255	0.22573	0.33871	0.00898	0.16799	0.545	0.05584	0.04636	0.12018	4.6587	0.32259		0.247	7.17881e-05				9.415e-05	8.236e-05					RCV000083181	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000130405	Benign/Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000590349	Likely benign	germline	not provided	RCV001353824	Benign	unknown	Malignant tumor of breast	Conflicting_interpretations_of_pathogenicity
chr17:g.41245206T>A		3.244168	0.6663	0.66214	0.75555	0.54681	0.44838	0.81376	0.23959	0.23849	0.763	0.27248	0.47527	0.74766	0.3572	0.89359	0.87919	0.67416	0.73137	0.70849	0.21309	0.6311	0.55503	0.58344	0.18125	0.26193	0.81001	0.15269	0.52897	0.59523	0.09761	0.62972	0.64695	0.31762	0.42747	0.04112	0.78891	0.75619	0.91255	0.61642	0.25768	7.3333	0.43803			3.98785e-06				9.415e-06	8.236e-06																					
chr17:g.41245209T>C	7	4.7739	0.78635	0.78356	0.75555	0.81888	0.92143	0.90439	0.82386	0.77422	0.75553	0.84646	0.73015	0.74766	0.76624	0.89359	0.87919	0.67416	0.73137	0.80662	0.52346	0.88351	0.91491	0.91886	0.46237	0.92123	0.81001	0.71638	0.63387	0.57719	0.6261	0.62972	0.64695	0.77913	0.8317	0.19826	0.7224	0.91795	0.91255	0.92824	0.62422	13.7559	0.70263			3.98775e-06										RCV000507027	Uncertain significance	germline	not specified	RCV000559783	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000567591	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr17:g.41245210G>A	8	11.025793	0.9786	0.97827	0.75555		0.88283		0.96974	0.93959		0.89829	0.33617	0.74766	0.76624	0.89359	0.87919	0.67416	0.73137		0.52346						0.81001	0.71638	0.678	0.57719	0.71061	0.7674	0.78918								0.86426	17.0627	0.91276			3.98819e-06										RCV000047805	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	RCV000077515	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000162854	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000414114	Pathogenic	germline	not provided	Pathogenic
chr17:g.41245213T>G	7	3.852886	0.68664	0.74849	0.75555	0.47078	0.43559	0.88616	0.41179	0.33217	0.77466	0.19298	0.35463	0.74766	0.24069	0.89359	0.87919	0.67416	0.73137	0.4046	0.31758	0.84226	0.59067	0.7326	0.49482	0.86684	0.19599	0.29644	0.73285	0.48367	0.3557	0.62972	0.64695	0.77913	0.79672	0.15463	0.85397	0.8246	0.59928	0.63109	0.03166	1.9528	0.50598			3.98715e-06										RCV001801131	Uncertain significance	unknown	not specified	RCV003158959	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr17:g.41245215C>T	7	-0.022103	0.4621	0.45492	0.75555	0.13315	0.08503	0.76426	0.07586	0.09466	0.63911	0.07444	0.24787	0.74766	0.09336	0.89359	0.87919	0.67416	0.73137	0.72634	0.2077	0.35977	0.06262	0.37774	0.15028	0.303	0.18198	0.20931	0.76049	0.44423	0.22254	0.4025	0.19495	0.19406	0.35463	0.0723	0.66665	0.56294	0.04044	0.01155	0.29805	8.063	0.36674			3.98705e-06										RCV000159969	Uncertain significance	germline	Familial cancer of breast	RCV000775169	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000811887	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome					Uncertain_significance
chr17:g.41245236A>G	7	4.257482	0.74564	0.74233	0.75555	0.63638	0.85335	0.88904	0.54616	0.43233	0.80214	0.27435	0.36495	0.74766	0.31439	0.89359	0.87919	0.67416	0.73137	0.65919	0.10176	0.90065	0.57249	0.76343	0.5062	0.90961	0.18198	0.26971	0.57723	0.33211	0.39156	0.94297	0.94714	0.77913	0.80445	0.06567	0.85176	0.77847	0.91255	0.51737	0.26683	7.5001	0.74007			3.9834e-06										RCV000159967	Uncertain significance	germline	not provided	RCV000163092	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000238847	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV001061346	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	Uncertain_significance
chr17:g.41245242A>T		2.330634	0.67616	0.67207	0.75555	0.30496	0.45694	0.82501	0.27739	0.22651	0.8244	0.21535	0.33573	0.74766	0.13735	0.89359	0.87919	0.67416	0.73137	0.59928	0.13293	0.83108	0.52183	0.73374	0.28266	0.81115	0.08975	0.06391	0.53164	0.36136	0.23596	0.94297	0.94714	0.45171	0.52961	0.17813	0.91058	0.76881	0.56456	0.58089	0.0128	0.9461	0.61172	149		3.98321e-06				9.415e-06	8.237e-06																					
chr17:g.41245251_41245252del																																														3.98273e-06																										
chr17:g.41245252T>C	7	3.334436	0.65494	0.65066	0.75555	0.49347	0.71273	0.90155	0.45465	0.38849	0.80125	0.19185	0.30431	0.74766	0.81769	0.89359	0.87919	0.67416	0.73137	0.47957	0.40932	0.88019	0.38454	0.83457	0.25387	0.75718	0.26965	0.18532	0.41347	0.35607	0.37055	0.62972	0.64695	0.37747	0.56752	0.0631	0.70067	0.75279	0.65419	0.69154	0.36701	9.2486	0.4878			3.98254e-06										RCV000077098	Uncertain significance	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000457419	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000482626	Uncertain significance	germline	not specified	RCV000564749	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	Uncertain_significance
chr17:g.41245257A>G	7	-1.437773	0.44029	0.43276	0.75555	0.02359	0.07122	0.58941	0.04154	0.03968	0.75325	0.09458	0.22485	0.74766	0.01303	0.89359	0.87919	0.67416	0.73137	0.34232	0.02744	0.54049	0.06586	0.4138	0.11452	0.16292	0.08975	0.06391	0.40543	0.29137	0.03579	0.94297	0.05415	0.14655	0.26717	0.01095	0.33197	0.64624	0.07235	0.06186	0.05795	3.0503	0.30347				3.18431e-05									RCV001911179	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002458742	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									
chr17:g.41245269G>A	7	-0.861338	0.29988	0.47934	0.75555	0.02044	0.17266	0.78437	0.03358	0.03879	0.77466	0.08707	0.21299	0.74766	0.06089	0.89359	0.87919	0.67416	0.73137	0.32987	0.07592	0.61131	0.14602	0.50574	0.0997	0.26948	0.08975	0.06391	0.35964	0.15652	0.06034	0.03469	0.11727	0.09854	0.30479	0.04138	0.65397	0.75483	0.23095	0.3584	0.06331	3.2255	0.28849			3.98121e-06										RCV000815937	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV002442733	Likely benign	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr17:g.41245273G>A	8	7.567439	0.87631	0.87471	0.75555		0.61411		0.62511	0.45425		0.21759	0.236	0.74766	0.55009	0.89359	0.87919	0.67416	0.73137		0.39743						0.81001	0.203	0.41478	0.11198	0.36059	0.7674	0.2046								0.49322	11.4378	0.95374			3.98124e-06										RCV000111814	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV001380382	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	RCV002444510	Pathogenic	germline	Hereditary cancer-predisposing syndrome					Pathogenic
chr17:g.41245279del																																														3.98092e-06				1.883e-05	1.647e-05					RCV000031040	Pathogenic	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000215693	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000486157	Pathogenic	germline	not provided	RCV000496582	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	
chr17:g.41245280C>A	7	0.567286	0.33417	0.50949	0.75555	0.04987	0.21435	0.78445	0.07686	0.08974	0.74159	0.08733	0.26313	0.74766	0.16465	0.89359	0.39905	0.67416	0.73137	0.36245	0.10284	0.57094	0.12086	0.48614	0.11092	0.45129	0.08975	0.06391	0.56843	0.09077	0.05605	0.10397	0.01359	0.14184	0.28532	0.00899	0.67359	0.67049	0.36912	0.22761	0.04525	2.5806	0.36464			3.98073e-06										RCV000240783	Uncertain significance	germline	Breast neoplasm	RCV000777927	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV001043803	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV001753632	Uncertain significance	germline	not provided	Conflicting_interpretations_of_pathogenicity
chr17:g.41245284T>C	7	-0.138464	0.48629	0.47943	0.75555	0.00768	0.15555	0.40847	0.08413	0.10831	0.79666	0.07006	0.1933	0.74766	0.19102	0.89359	0.39905	0.67416	0.73137	0.35642	0.15512	0.57014	0.06227	0.38704	0.11011	0.23787	0.08975	0.06391	0.678	0.27342	0.10293	0.62972	0.22475	0.12996	0.19048	0.00964	0.30555	0.67418	0.09048	0.19908	0.13185	4.913	0.28146				3.18532e-05									RCV000569974	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV000697719	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome									Conflicting_interpretations_of_pathogenicity
chr17:g.41245285C>T	7	2.751321	0.38345	0.61136	0.75555	0.08498	0.43866	0.60267	0.27687	0.25863	0.79666	0.11732	0.21269	0.74766	0.5522	0.89359	0.39905	0.67416	0.73137	0.68535	0.15512	0.81024	0.28194	0.69069	0.2659	0.76659	0.27032	0.06391	0.66497	0.2831	0.19599	0.4025	0.45946	0.33585	0.53639	0.01863	0.42763	0.74727	0.26085	0.23433	0.14704	5.2238	0.29889			7.96128e-06										RCV000216413	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000483305	Uncertain significance	germline	not provided	RCV001057480	Likely benign	germline	Hereditary breast ovarian cancer syndrome	RCV002229928	Uncertain significance	germline	not specified	Uncertain_significance
chr17:g.41245290C>T	7	0.942282	0.45589	0.53137	0.75555	0.05873	0.29344	0.61726	0.1931	0.19414	0.80474	0.18477	0.26214	0.74766	0.37357	0.89359	0.39905	0.67416	0.73137	0.47665	0.20154	0.73527	0.18731	0.63464	0.12909	0.57402	0.08975	0.06391	0.52637	0.26913	0.15515	0.4025	0.45946	0.26519	0.34892	0.02616	0.4066	0.56428	0.24564	0.35455	0.29413	7.9932	0.27554			3.98083e-06										RCV000229310	Uncertain significance	germline	Hereditary breast ovarian cancer syndrome	RCV000772153	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr17:g.41245296A>G	7	-1.153907	0.48273	0.47585	0.75555	0.02802	0.02483	0.612	0.06384	0.06469	0.79072	0.09266	0.17428	0.74766	0.03465	0.89359	0.39905	0.67416	0.73137	0.17685	0.05623	0.57441	0.17978	0.44183	0.1077	0.1266	0.08975	0.06391	0.33571	0.13542	0.10493	0.94297	0.94714	0.09854	0.2154	0.03793	0.38924	0.64725	0.40068	0.34359	0.03011	1.87	0.25377			3.9808e-06										RCV000129847	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000239259	Benign	germline	Breast-ovarian cancer, familial, susceptibility to, 1 (BROVCA1)	RCV000759501	Uncertain significance	germline	not provided	RCV000780974	Uncertain significance	germline	not specified	Conflicting_interpretations_of_pathogenicity
